text	label
[SEP]  if this ain't me	0.0
[SEP]  fun thoughts with liberty: wanting to die bc I am completely worthless	0.0
[SEP]  ...okay Tyler what the fuCK	0.0
[SEP]  See a woman walking on the street? Leave her alone. See a woman sitting on a bench? Leave her alone. See a woman shopping? Leave her alone.	0.0
[SEP]  I give myself 8/10 for today’s #poachies #breakfastBetweenArt	0.0
[SEP]  @Artandmylife *pats gently* and respectfully	0.0
[SEP]  @savannah_32_ ihy	0.0
[SEP]  cool #meninist shirts for you and your squad!!!1!1!	0.0
[SEP]  pickup line: i lost my phone number can i have your mom’s	0.0
[SEP]  I posted a new photo to Facebook	0.0
[SEP]  Today: Scottsdale, AZ - Jun 26 at 100 Proof	0.0
[SEP]  It's pretty simple, You find a good chick YOU BETTER KEEP HER, especially these days!! 󾭞 #Fact #POW	0.0
[SEP]  @KureijiKvakva Beautiful ✽(′ᵕ ‵ *)✽ ! ♡⃛	0.0
[SEP]  @AutumnArashi Hello! Sorry for not getting back to you sooner. This is another one of those funny questions that I don't wanna (cont.)	0.0
[SEP]  @masaki_bump そうかも(´Д` )ww ♡⃛	0.0
[SEP]  NEW PICS!!💚💕🌟•°•°Amazing B O T T O M •°•°🔥🔥🔥 Sexy Star 🔥🔥🔥	0.0
"[SEP]  ♥❣ 💘 💋💋 Exotic Redbone Crystal the Doll ♥❣ 💘 💋""BRAND NEW****"	0.0
[SEP]  :-):-) NEW PICS***Big Booty Beauty***Thick &amp; Sexy***	0.0
[SEP]  @leetrinhh I don't know what he's doing.	0.0
[SEP]  everyone's kd is trash.	0.0
[SEP]  All the times I watched Hercules and I barely noticed they say that.	0.0
[SEP]  🗣🗣🗣 STOP BEING FAKE DEEP. STOP FAKE CARING ABOUT SHIT FOR RETWEETS!!!! Call your family. Be a better friend. Get offline.	0.0
"[SEP]  ""A little sleep a little slumber a little folding of the hands to rest &amp; poverty will come on you like a thief &amp; scarcity like an armed man"""	0.0
[SEP]  2 more weeks till I am back in @StillZim arms 😜Life is about to be sweeter.😍	0.0
"[SEP]  #Job #NewYork (USA-NY-Bellport) Temporary Sales Associate: **Temporary Sales Associate**

+  **..."	0.0
"[SEP]  #Job #NewYork body rub specialist for hire: Hiring BRS and a supervisor paid daily
Fun environment
No experie..."	0.0
[SEP]  #Job #NewYork (USA-NY-New York) Securities, Asian Credit Trading, Analyst/Associate, New York: This role invo...	0.0
[SEP]  @PaulSClair_ Allahumma	0.0
[SEP]  @hoseokjumg @whxliens @__iprkchim asek	0.0
"[SEP]  @amexthyst_ 

""Tahan tanganmu. Biar kubaca isinya."" ujar Eugéne dengan tenang, menyeringai, dan mengambil surat bekas remasan tangan sang +"	0.0
[SEP]  #Job #Austin *___* Looking for someone to help me to carry warehouse boxes off the moving truck.$640/cash pay...	0.0
[SEP]  #Job #Austin (USA-TX-Austin) Customer Service Representative: A large healthcare network in the North Austin ...	0.0
[SEP]  #Job #Austin Construction Estimator and Software Specialist: TX-Austin, In Austin, one of the hottest technol...	0.0
"[SEP]  me: I should do something productive..

me: [watches spongebob for 2 hours and laughs for 30 minutes over kamukoma as the fun song episode]"	0.0
"[SEP]  ""I even... i love.. Your two zipper shoes...."""	0.0
[SEP]  好きなCPには幸せになって欲しいです	0.0
[SEP]  TW: trucks	0.0
[SEP]  [breaks the coffin]	0.0
"[SEP]  I cant beleive Erin spent Ayato's bday buying kou merch that Ore-sama is going to be FURIOUS
@eributt"	0.0
[SEP]  Remember when you were little and you'd fall on the trampoline and everyone would keep jumping so you couldn't get back up? That's college.	0.0
[SEP]  johnny depp was ridiculously hot in cry baby dam	0.0
[SEP]  君と夏の終わり・・・将来の夢・・・大きな希望忘れない・・・*+:｡.｡ ｡.｡:+* .｡*ﾟ+.*.｡ ﾟ+..｡*ﾟ+ .｡ﾟ+..｡ﾟ+. .｡ﾟ	0.0
"[SEP]  @Jweaver_00 yome ciero Cojer ala Ali Tmak @Ali_Tmak
."	0.0
"[SEP]  @Mexican_Block megusta Mucho esta Ali Tmak @Ali_Tmak
."	0.0
"[SEP]  @Mexican_Block Amise mease Celes Gusta la  Verga Guey
."	0.0
[SEP]  Did she really just say this? Lois Lerner ring a bell?	0.0
[SEP]  @4f52de8ce59b4fc @Cj4Trump @Gender_Crusader @AndyKirn nahh. I leave that to you crack head pedophiles on the left.   Fetch me some pizza	0.0
"[SEP]  @2016Republic The term ""crack addict"" comes to mind."	0.0
[SEP]  If you need me, I'll be in bed recovering from the worst day ever	0.0
[SEP]  @ADF0709 Noah (and me too actually) is wondering if that gubernatorial debate thing has passed or if it's due Friday	0.0
[SEP]  Okay but like....... I would listen to Regina spektor and Ben folds sing a cookbook..........	0.0
[SEP]  @CoralieVrxx ahh thank u :')	0.0
[SEP]  my nonna actually roasts me lmao italians r so brutal	0.0
[SEP]  @GamingGetsWeird stay at the drawing board	0.0
[SEP]  Vídeos vía la army en instagram🙈.	0.0
[SEP]  soy muy fan de notes	0.0
[SEP]  muchísimas felicidades bb @RogerCorbalan😚💃🏽🎉	0.0
[SEP]  A new favorite: MIXING INTO THE SUMMER SOCA QUICK MIX! by @larry_jordan  on #SoundCloud	0.0
[SEP]  Thinking	0.0
"date: 2015, event name: hypercacher kosher supermarket siege, event description: On 9 January 2015, Amedy Coulibaly, armed with a submachine gun, an assault rifle, and two Tokarev pistols, entered and attacked a Hypercacher kosher supermarket in Porte de Vincennes in Paris, France. There, Coulibaly murdered four Jewish hostages and held fifteen other hostages during a siege in which he demanded that the Kouachi brothers not be harmed. The siege ended when police stormed the supermarket, killing Coulibaly. The attack and hostage crisis occurred in the wake of the Charlie Hebdo shooting two days earlier, and concurrently with the Dammartin-en-Goële hostage crisis in which the two Charlie Hebdo gunmen were cornered. n 16 December 2020, 14 accomplices to both the Jewish supermarket attack and the Charlie Hebdo shooting, including Coulibaly's former partner Hayat Boumeddiene, were convicted. At that time, three of the accomplices, including Bouddiene, had not been captured and were tried in absentia. event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist. event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. event name: charlie hebdo shooting, event description: On 7 January 2015, at about 11:30 a.m. CET local time, two French Muslim brothers, Saïd and Chérif Kouachi, forced their way into the offices of the French satirical weekly newspaper Charlie Hebdo in Paris. Armed with rifles and other weapons, they killed 12 people and injured 11 others. The gunmen identified themselves as belonging to the Islamic terrorist group al-Qaeda in the Arabian Peninsula, which took responsibility for the attack. Several related attacks followed in the Île-de-France region on 7–9 January 2015, including the Hypercacher kosher supermarket siege, where a terrorist killed four Jewish people. France raised its Vigipirate terror alert and deployed soldiers in Île-de-France and Picardy. A major manhunt led to the discovery of the suspects, who exchanged fire with police. The brothers took hostages at a signage company in Dammartin-en-Goële on 9 January and were shot dead when they emerged from the building firing. On 11 January, about two million people, including more than 40 world leaders, met in Paris for a rally of national unity, and 3.7 million people joined demonstrations across France. The phrase Je suis Charlie became a common slogan of support at rallies and on social media. The staff of Charlie Hebdo continued with the publication, and the following issue print ran 7.95 million copies in six languages, compared to its typical print run of 60,000 in French only. Charlie Hebdo is a publication that has always courted controversy with satirical attacks on political and religious leaders. It published cartoons of the Islamic prophet Muhammad in 2012, forcing France to temporarily close embassies and schools in more than 20 countries amid fears of reprisals. Its offices were firebombed in November 2011 after publishing a previous caricature of Muhammad on its cover. On 16 December 2020, 14 people who were accomplices to both the Charlie Hebdo and Jewish supermarket attackers were convicted. However, three of these accomplices were still not yet captured and were tried in absentia. event name: copenhagen shootings, event description: On 14–15 February 2015, three separate shootings occurred in Copenhagen, Denmark. In total, two victims and the perpetrator were killed, while five police officers were wounded. he first shooting took place on 14 February at a small public afternoon event called 'Art, Blasphemy and Freedom of Expression' at the Krudttønden cultural centre, where an armed gunman killed one civilian who tried to stop him and wounded three police officers. 30 to 40 people attended the event, amongst whom were the Swedish artist Lars Vilks, who was among the key speakers, and François Zimeray, Ambassador of France in Denmark, who opened the seminar with his speech just before the attack took place. Vilks is often described as the main target because of his drawings of Muhammad. The second shooting took place later that night (after midnight, and, therefore, on the 15th), outside the city's Great Synagogue in Krystalgade. A gunman killed a young Jewish man on security duty during a bat mitzvah celebration, and wounded two police officers. Later that morning near Nørrebro station, police tracking the suspect shot and killed a man, after he opened fire on them while he attempted to enter a residential building under police surveillance. The man was identified as Omar Abdel Hamid El-Hussein, who police said was responsible for both attacks. [SEP]  Favorited ""IMAS 2015 SOCA START""  by @Larry_Jordan"	0.0
[SEP]  #XFactor @SimonCowell @sinittaofficial @JackieSCOTLAND5  Um not a good start sorry but no seat X	0.0
[SEP]  🌴#ShoutOut🌞❁╬➛@sherehaan @Polethf_Angels @407Dank @MrLachris @pamuk58 @Gamma_Monkey @nora_christy @ucobudo @greensboro_nc	0.0
[SEP]  @june_007stew	0.0
[SEP]  The Snake	0.0
[SEP]  Tonota❤	0.0
[SEP]  I don't do well under threats	0.0
[SEP]  no les pasa que quisieran un ianthony moans ah re pajera era la chabona perdon sres	0.0
[SEP]  QUE CRACK SOS DRIUSSI	0.0
[SEP]  mi hermana esta viendo la guardia del leon y no me deja poner el partido nena sacame esos bichos sarnosos que juega river	0.0
[SEP]  Just uploaded a new tutorial on how to be a country star on wearefivesos	0.0
[SEP]  When yo tryna  be a snake like yo girlfriend	0.0
[SEP]  This is disgusting jfc can't you respect his privacy 😡😒	0.0
[SEP]  @KimPiggie @KOlusola lol.   Now its stuck in mine	0.0
[SEP]  @BrittanyHeise I wouldn't know how to duplicate the creation	0.0
[SEP]  No longer am I apologizing for being different, cause I'm differently beautiful,  and I just hope one day you can accept me for all I am	0.0
"[SEP]  ""...Ignite is NOT canceled. However, it doesn't say whether or not its being rescheduled or moved to another city."" If a tree falls..."	0.0
[SEP]  @ewanbuckingham yesd it doe&amp;	0.0
[SEP]  Chip Kelly has two years and roughly $13 million left on his contract. He doesn't need another job.	0.0
[SEP]  @kilcherfrontier Hi Charlotte! We're going to miss you as well. Hope you're all  staying warm,Be safe.❤Kilcher's #AlaskaTLF  You're so Sweet	0.0
[SEP]  @WhaleyKarey @BenRobinsonChef @BelowDeck @capthlr @Andy @Kate_Chastain he's awesome, and ut rite, the accent! I'd work with him. #belowdeck	0.0
[SEP]  😄👍😄👍😄👍😄👍	0.0
[SEP]  How To Tell If A Vitamin Is Natural or Synthetic ~ Here are 5 Steps To Identify The Ingredients On A Vitamin Label ~	0.0
[SEP]  Quick download on what scientists learned about #Longevity by studying the blood of a woman who lived to be 115.	0.0
[SEP]  The American Parasite 250 Millions Americans affec:  via @YouTube	0.0
[SEP]  @nicolaamies2 Nope.. we had Kid Rock for the stadium shows only.. really enjoyed him !!	0.0
[SEP]  @Mary81bjc sorry..i was outside .. bit fricken nippy out there this morning.. Ive had cawffeee #2 .. and it is not working yet !!	0.0
[SEP]  @JoviiiGirl lolol.. and she is off to a meet and greet thing huh .. is that in the genes ?? Am thinking it is time for another Jovi tour	0.0
[SEP]  Samsung temporarily halt Galaxy Note 7 output, Yonhap reports	0.0
[SEP]  UK lags behind Europe in adopting driverless car tech: As trials for driverless vehicles take place around the…	0.0
[SEP]  These are the most valuable start-ups in the world: In pics: Some fledgling firms have reached valuations in the…	0.0
"[SEP]  ......... #Block Mexicans @Mexican_Block !!!

-----------------&gt; ( #Niggas ) too ..."	1.0
[SEP]  Ali   Tmak @Ali_Tmak New  Video	0.0
[SEP]  .............. (((((((( . @illuminati_00 . ))))))))からメリ	0.0
"[SEP]  ""The clarification (from Sari Roti) triggered a huge negative reaction from (muslim) netizens"" everything triggers muslim netizens nowadays"	0.0
[SEP]  @__ckay damn i just remembered dublekick produced it so that technically made nayoung the nuguest gal of the group	0.0
[SEP]  @lucym123475 if only xiening didnt cheat with mimi	0.0
[SEP]  8. End Up Here	0.0
"[SEP]  All night
All she wants
Hotel ceiling 
I don't wanna leave now 
No one to blame
Offswitch 
(@5SOSFamUpdater)"	0.0
[SEP]  wHAT THE ACTUAL FUCK	0.0
[SEP]  @prayingfodick keep waiting	0.0
[SEP]  @ed0rable omg	0.0
[SEP]  Dont get it twisted, i dont have a problem with him or people who can do accents for fun. Im just trying to parallel the situation	0.0
[SEP]  @halseymusic  HALSEY HALSEY HALSEY GO LISTEN TO MY ROOM93 MASH UP PLEASE?? 💙💙💙	0.0
[SEP]  @Luke5SOS I've asked you to prom so many times bru	0.0
[SEP]  @recordstorehaz IM SO JUST WOAH	0.0
[SEP]  #Brooklyn #Jobs $21.00--$23.00___ Construction Company____ Labor/Helper/Cleaner Needed!!: we need a general l...	0.0
[SEP]  #Brooklyn #Jobs No-Exp Warehouse Mailroom positions (START TOMORROW) $28.50/hr Cash Paid: Selects correct pro...	0.0
"[SEP]  #Brooklyn #Jobs (USA-NY-Brooklyn) Sales Specialist OPE: **Job Description:**
  
Serves as the store expert in..."	0.0
"[SEP]  #Baltimore #Job Assist Operations/inventory Manager (Randallstown): Assist Operations &amp; inventory manager 
Op..."	0.0
[SEP]  #Baltimore #Jobs (USA-MD-Baltimore) CDL-A Truck Drivers, NE Regional Updated Pay -- Epes Transport: Full Time...	0.0
[SEP]  #Baltimore #Jobs (USA-MD-Baltimore) Travel Financial Management Support: Provide travel financial management ...	0.0
[SEP]  بي بي سي إكسترا : القتل ليس من الشرف	0.0
[SEP]  مصدر بالطب الشرعي يوضح سبب الكشف على الصادر بحقه الإعدام وعدم تشريحه	0.0
[SEP]  تموين فوه في كفر الشيخ يبحث توزيع السكر بالكوبون	0.0
[SEP]  IM SCARED IM SCARED IM SCARED	0.0
[SEP]  anyways gn I hope I don't feel as shitty about this tomorrow but I know I will lmao	0.0
[SEP]  why me	0.0
[SEP]  but teenagers have no reason to be stressed	0.0
[SEP]  Robin Williams would have been 64 years old today. Happy birthday Robin	0.0
[SEP]  @NepentheZ also don't think the problem is having gold 2 weekly=elite monthly, problem is elite 3 rewards being the same as elite 1 and 2	0.0
"[SEP]  @snowstormo I have to agree with 11 on that. ""Graphics Interchange Format"" - a hard G. '*running and hiding*"	0.0
[SEP]  @GingerMostly How about pink or yellow apples? Not a fan of green (except for baking with) but I love a pink lady or golden delicious!	0.0
[SEP]  @bumlaser You're going to call it Simon?	0.0
[SEP]  #Str8daphukkup #MeNBae #GasAndKrown #IonGetTired #IGetSleepy.......#Kaotik	0.0
"[SEP]  @tweetmysongcom ""Whats Dat Musik"" Beat Produced By:Meechie Me.........It's Kaotik"	0.0
[SEP]  STORAGE WARS...YuuuuuP!!!!........Its Kaotik	0.0
[SEP]  OH MY GOD:---(((((	0.0
[SEP]  @ultchanghyun like they're always be there for us, they dont deserve any of hateㅠㅠ	0.0
[SEP]  @xiaology10 sure!♡ we'll talk a lot from now on HAHA	0.0
[SEP]  Eeeeeh I think Ling is mad at me (　ﾟдﾟ)	0.0
"[SEP]  Sometimes when you Google ""Yuezheng Ling"" it comes up with someone called ""Ling Caiyin"" haha! They almost look like twins （・∀・）"	0.0
[SEP]  There's so many wonderful and talented vocaloids σ(≧ε≦ｏ)	0.0
[SEP]  @verdian1212 apa hubungannya ama FS coba?	0.0
"[SEP]  #ToukenRanbu 鶴丸国永  | 
CN: @YUEGENE_FAY"	0.0
[SEP]  Upset with you. mom, dad	0.0
[SEP]  @SmugglingImouto uwu we have the same birthday	0.0
[SEP]  @maxiryo	0.0
[SEP]  @TheGlobalWaifu woah how is it a lie?	0.0
"[SEP]  To Everyone, 

KEEP BELIEVING &lt;3"	0.0
[SEP]  These people make me so happy &lt;3	0.0
"[SEP]  ""Reasonable lowers the bar of miraculousness."" 

-Matt Kahn"	0.0
[SEP]  Aku pun~	0.0
[SEP]  Belajar berjalan aja butuh berkali-kali jatuh, apalagi menjalani hidup ~	0.0
[SEP]  Current mood: senyumin aja semuanya saking capeknya.	0.0
"[SEP]  Cratebug on KAT Records
""hot shot""
""deputy""
""watch yourself""
""you make me feel…"	0.0
"[SEP]  Download &gt;&gt;&gt; 

#beattheclock…"	0.0
[SEP]  My new sounds: BACK 4 MORE (CRATEBUG REMIX - UNRELEASED)  JACK THE BOX - Free WAV DL  on #SoundCloud	0.0
[SEP]  [My Best Fans] @notshelleygirl @barrwaIIen @howblanchard @nuggetstronnor @getwolves via	0.0
[SEP]  @crystalshennig I NEED TO WATCH IT	0.0
[SEP]  6 seasons and no difference in the way they look at each other	0.0
[SEP]  @Buckeyetxgirl 😱 😂	0.0
[SEP]  hahaha	0.0
"[SEP]  .@RiverfrontTimes ""journalist"" admits he was rallying harassment against my family members by doxxing them and deletes tweet"	0.0
[SEP]  everyone do yourself a favor and watch this bc wow my friends are great	0.0
[SEP]  @gabbjabb @vBall_Bl0nde gettin turnt off dat sprite 😜	0.0
[SEP]  .@realDonaldTrump @HillaryClinton greek night @ bangers tuesday? #HofDebate16	0.0
[SEP]  @dedan_fofu 아니 그냥 급하게 자각해버려서	0.0
[SEP]  @dedan_fofu 그니까 딱 엘센보다 한단계 위 인거네. .. . . .(대시무룩)	0.0
[SEP]  @yukstablook 새상에 윸님 고마워요 사랑해요	0.0
[SEP]  The History of the Politics of Fear or American Propaganda Justifying its Aggressive Militarism &gt;&gt;	0.0
[SEP]  Злото е човешка дефиниция и човешко дело: религиозното зло	0.0
[SEP]  @wildthunder009 : I hope you're not waiting for a sign from the heavens.. if ... (YouTube	0.0
[SEP]  MAÑANA: Sexy Bunny Party @TetteClub	0.0
[SEP]  Estamos en pal de minuto en vivo!	0.0
[SEP]  En  Nueva BoncheUrbano Mobil - NYC	0.0
[SEP]  Live every week like it's shark week	0.0
[SEP]  🔥🔥🔥🔥🔥🔥🔥🔥🔥	0.0
[SEP]  @HellenaIRL 😂😂😂	0.0
[SEP]  @shaay32 omg i luv u	0.0
[SEP]  I swear like 80% of art is just mothers looking disapprovingly at their ugly babies.	0.0
[SEP]  always an awkward time when porn pops up on my dash when i'm in a packed train 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊	0.0
[SEP]  ---------&gt; @Global_Team_00 &lt;------------------------	0.0
"[SEP]  ------------&gt; Slut Department
.
................ @Slut_Department 
."	0.0
"[SEP]  @Btch_Invasion ------------&gt; Come have Fun with
.
........ Global Team @Global_Team_00
."	0.0
[SEP]  @mlitteken Fantastic to meet you yesterday! Encouraging to hear that the PSU MSCS has me on the track I want to be on. See you around!	0.0
place name: nice, event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist. [SEP]  @CodeEsq Elizabeth Moss is nice, but that's still 1/4	0.0
[SEP]  Yet another article reminding us how toxic the car dealership monopoly odd. #tesla	0.0
[SEP]  @hammurAbby heyyyy durr abbbbbyyyy~(^^)	0.0
[SEP]  @zoeandin ..babae na man talaga ako...hihi~	0.0
[SEP]  @abbyd_eleon omg really?? :((	0.0
[SEP]  @BoschHomeUK these are my cheesy cheese scones!	0.0
[SEP]  @yeovalley I can read the code, but the numeric keyboard won't allow me to input the letters? Using Safari on iPhone if that helps?	0.0
[SEP]  Problem is the import tax would be very expensive. Apple products are expensive here in the U.K. because of Brexit 😖	0.0
[SEP]  Angstiest poetry #RealTeenAwards @midnight	0.0
[SEP]  Curve is bae #CollegeIn3Words @midnight	0.0
[SEP]  Sex Swing State @midnight #DirtyPolitics	0.0
[SEP]  “@_brandonchand: ard how many birthdays are there today” my thoughts exactly lol	0.0
[SEP]  a selfie on a Sunday bc I'm basic💁😀	0.0
[SEP]  You're a bitch and no one likes you. #lol	0.0
"[SEP]  ""@mysteriousfact: Eating your food slowly will help you lose weight, enjoy your food, reduce stress, and lead to better digestion."""	0.0
"[SEP]  Amazing couple of days writing music with @CraigDavid 🎼🎤 

Man like @AJSparksmusic sneaking his way into the 📷 too 🙈"	0.0
[SEP]  Sunny day on the start of epp 11 with Sir Ian at the helm. Two to go!	0.0
[SEP]  Get Loaded TV Show #GetLoadedTV  with @calibreezemsu @jrosborough3 evenings 6-9 PM #EST Sunday's on  #DigitalDope	0.0
[SEP]  New @2ndNaturePimpn - Stick and Move Prod. By @ZaytovenBeatz Dirty	0.0
[SEP]  New on @zaytovenbeatz - Youtube -  - #TableMannerzDJS @djshowtime12	0.0
[SEP]  Church Covers Bishop Eddie Long in Love After Revealing He Contemplated Suicide	0.0
[SEP]  I love to hear You ,,,,@nathanielblow @PLCrewghana @JeshurunOkyere  #LT #AugustWorship #GGh	0.0
"[SEP]  #QuotesNMore
#WeGiveYouMore
#BisaGhana"	0.0
[SEP]  #Follow me	0.0
date: 2016, event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. [SEP]  EVERYONE WHO RT THIS IS 100% #TEAMFOLLOWBACK !! FOLLOW WHO RT &amp; #GAINFOLLOWERS !! #SOUGOFOLLOW #TFB December 10, 2016 at 09:00PM	0.0
"[SEP]  .New Video from the ( CEO ) of Beauty

---------&gt; Ali Tmak @Ali_Tmak"	0.0
"[SEP]  @kitlovesfsharp ""it's not even on the bell curve"", ""we can't hire F# devs"", ""C# will get all of F#s features anyway"""	0.0
"[SEP]  @qmcoetzee @neildanson @kitlovesfsharp very much depends on your definition of ""win"""	0.0
[SEP]  Microsoft Edge: the only browser that let's you stream the Apple keynote *and* draw on Jony Ive's face	0.0
[SEP]  @NicholeMcBride6 its summer i like to stay busy😜😂😂	0.0
"[SEP]  When someone asks ""do u have pants on?"""	0.0
[SEP]  Only Freshman on the first day when they late to class 😂💀	0.0
[SEP]  @_BrotherThomas_ 🙈🙈🙈 sorry I was a mess. Never drinking again	0.0
[SEP]  So happy to have red bull!!! All thanks to my fav Red Bull hotties 😘😍 ❤️💛❤️💛 @katrinaa_smith @amberrrcisneros	0.0
[SEP]  222 golden retrievers met up in Scotland and someone forgot to invite me smh.	0.0
[SEP]  Os instrumentistas dessa banda são de deixar qualquer um de queixo caído.	0.0
[SEP]  A expansão da população de descrentes se deve, entre outros fatores, à melhoria de qualidade vida de países como...	0.0
[SEP]  TWD tenso. RIP ser de luz.	0.0
[SEP]  @missinfo 411, What will make you the BEST, you will REPORT not MAKE the news! (view convo)   @foxnews	0.0
[SEP]  @mitchellreports	0.0
[SEP]  @nikkihaley @NICKIMINAJ	0.0
[SEP]  all I need	0.0
[SEP]  we can kick it like it's fifa homie	0.0
[SEP]  plz excuse roughness but here's another demo thing. still workin on a lot of solo stuff	0.0
[SEP]  @JulieKlam I am very impressed!	0.0
[SEP]  @webclam @Coffee_House_ one of the other characters thought he looked like a gypsy, but there's no indication that he is, right?	0.0
[SEP]  @skeery Ha! You've got a good memory! He was about 3 months old at the Norman Rush reading, so probably not a formative experience.	0.0
"[SEP]  160521 아시아모델어워즈 #호시 #세븐틴 #seventeen @pledis_17
이 대박적 귀염둥이 뭐야"	0.0
"[SEP]  날아가지마
#세븐틴 #seventeen #우지 #woozi #예쁘다 @pledis_17"	0.0
[SEP]  #VIXX  #N  #엔  #ホムパ_LIVE	0.0
[SEP]  Now to stress out about what the fuck I am going to study lol	0.0
[SEP]  @bonnieMcFLYYY_ @AyePualani @ZoradineK or very attractive but idk Stephanie's usually trippin	0.0
[SEP]  Wanna be a baller shot collaaaa	0.0
[SEP]  @fuzzleyan I agree on his hat - head but this is honestly the plainest outfit Mikucolle's released yet.	0.0
"[SEP]  @kyte_egg hah, yeah, he knows fair well he played with ""things that aren't his toys"" but he does it anyway and it's just sorta GRAAAHHH"	0.0
[SEP]  team siblings	0.0
[SEP]  Linda's first cucumber from the garden gives its life in a noble cause.	0.0
[SEP]  Super Tuesday is followed by What the Hell Were We Thinking Wednesday in the American calendar.	0.0
[SEP]  @n35_q8	0.0
[SEP]  I believe we put energy out in the world and attract positivity or negativity . It's all good or bad karma based on our actions	0.0
[SEP]  When you desire someone but don't need them, there is no need for games.	0.0
"[SEP]  #NowPlaying ""Off Top"" by Juvenile, Big Tymers in @TIDALHiFi"	0.0
"[SEP]  @OhemaaMercy don't pay attention to your present situation trust and obey. #GHPraiseParty 
#togetherwestand"	0.0
[SEP]  Still(Be still my souL) @donmoen on PSF now, @SunnyFMGhana	0.0
[SEP]  @AllChristgh @SunnyFMGhana	0.0
[SEP]  Which character won favorite women in books?  via @huffingtonpost	0.0
[SEP]  The Wisdom of the Aging Brain  via @NautilusMag	0.0
[SEP]  I liked a @YouTube video  Mark Ronson - Uptown Funk ft. Bruno Mars	0.0
[SEP]  my favorite place to shop	0.0
[SEP]  a car hit her breaking her jaw most would have euthanised her but the docs repaired it look at that igot9lives smile	0.0
[SEP]  Minecraft Survival Let's Play #6 w/Phin4bify:  via @YouTube	0.0
[SEP]  @NASA Pluto is looking fine indeed. We still love ya, Pluto!	0.0
[SEP]  @moose_chocolate Is that the equivalent of Canadian waterboarding?	0.0
"[SEP]  I'm just up in the gym,
Workin on my fitness,
I blow sailors, 

-wait, what? 

#StartedOutWell"	0.0
"[SEP]  @KekaTMoe 
gosh they're so perfect for each other!! &lt;3"	0.0
"[SEP]  @Gospel_Clyde 
of 👏🏻 course I 👏🏻 love 👏🏻 clydey👏🏻"	0.0
"[SEP]  @Gospel_Clyde 
this made me very angry."	0.0
[SEP]  jinkies	0.0
[SEP]  DOMANIIII	0.0
"[SEP]  I'm gonna post 50 pictures of Luke

the most RTs this gets,the most votes we'll have

7/50

#EMABiggestFans5SOS"	0.0
"[SEP]  BUT i dont want my life to revolve 100% around school again bc school messes up with my heaad real bad lol
((PLUS I WANT MONEY))"	0.0
[SEP]  thi sis the best homework we need to talk abt our fav author ahaha and then this question	0.0
[SEP]  c':	0.0
[SEP]  @gfchyuju Malam yaaa.	0.0
[SEP]  @jaeiilx What do you think oppa?	0.0
[SEP]  @OMGyubinn Ikr i am cute, thank you	0.0
[SEP]  Ariana killed it 😍	0.0
[SEP]  #BellLetsTaIk	0.0
[SEP]  OMG i love the Kardashians	0.0
[SEP]  What's that smell? Death. Famed corpse flower blooms once again     - CNET: If you can't get to the New York ...	0.0
[SEP]  Skeleton key: London railway unlocks Great Plague DNA     - CNET: DNA has confirmed that skeletons found unde...	0.0
[SEP]  Apple's MacBook Pro makes waves on social media     - CNET: The tech giant's Touch Bar was almost big enough ...	0.0
[SEP]  This is the worst thing to ever happen in the history of the NBA	0.0
[SEP]  If Earth stopped rotating, everyone not bolted to the ground would fall over and roll due east at the speed of a jet plane.	0.0
[SEP]  @Tra_Dayss okay that was just a dumb unrelated statement...	0.0
[SEP]  Late saying it, but THANK YOU to all our dedicated #TheBlacklist fans for an AMAZING season 3. Simply put, there is no show without you!	0.0
[SEP]  Here's The List Of Anti-Gay Muslim Nations From Whom Hillary Has Taken Millions Of Dollars	0.0
