text	label
context:  post: Defend Muslims. Defend POCs. Defend the LGTBQ community. Defend women. It's our duty.	0.0
context:  post: i love	0.0
context:  post: Rape is rape.	0.0
context:  post: @hossienaliram i literally recorded ten seconds and put it in slow mo times 3 to make it 30 seconds LMAOOO	0.0
context:  post: @sadoujo still crying over Nageki, he didn't deserve what happened to him	0.0
context:  post: @amandawalker247 @Amandaabarbour I think me and Amanda both share the same minds 😂	0.0
context:  post: I lost my retainer like 2 nights ago	0.0
context:  post: There is no text that will make me any happier than this	0.0
context:  post: It's a Blessed morning. Woke up feeling sick but still grateful for the gift of life. All Praises to #TheMostHighYah, regardless.	0.0
"context:  post: YashaYahu/Isaiah 42:1

I Have Put My Ruach/Spirit upon Him; He brings forth Judgements/Right-Ruling to the nations."	0.0
context:  post: The thot of going back to egypt lingered in their minds and that Hindered Many From Making It To The Promised Land.	0.0
context: slur name: 12, slur description: The number 12 is a numeric symbol for Aryan Brotherhood-named racist prison gangs (as are the numbers 1 and 2 separately), especially the Aryan Brotherhood of Texas. Substituting letters for numbers, 12 equals AB, i.e., Aryan Brotherhood. Sometimes the number 12 is written in Roman numerals, as I and II or as XII. From this basic numeric symbol, a number of variants have emerged, such as 112% for '100% Aryan Brotherhood,' 126 for 'Aryan Brotherhood Forever,' or 1-2-20 for 'Aryan Brotherhood of Texas.'  post: I've sold 12 so far. It's in the window and we have a table... COME ON! @Melissa_Maria @bwoodauthor @elizabethmoya	0.0
context:  post: When She Walked Out On Stage She Blew Everyone Away.I Never Expected This, Simply Amazing!	0.0
context:  post: It seems as if you're lingering in a dream state and have lost... More for Cancer	0.0
context:  post: Under your pillow.  RT @PopSci: The world’s new longest insect is two feet long	0.0
context:  post: @GregScottTV You haven't been smacked have you Greggles? ;) X	0.0
"context:  post: Most of us liberal types are at Glastonbury so do vote if you can. 
A video from a pal on this note:"	0.0
context:  post: @rikurolls the eternal mystery!!!	0.0
context:  post: otw na jusqlord ang haggard haAHAH	0.0
context:  post: Hi here's a list of Eros/Agape in JPN men's figure skating please read and love JPN men figure skaters	0.0
context:  post: Need five people to be able to organize a Master Class with Mike Clark..anyone interested email me...	0.0
"context:  post: Maceo Parker plays Marvin Gaye ""Let's Get It On""  via @YouTube"	0.0
context:  post: Stick Control ...Step one......By Matt Patella	0.0
context: place name: nice, event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist.  post: @chrissieroyal could be! Not a nice thing to go through	0.0
context:  post: Total amount raised from my head shave so far stands at £1573.00 for cancer research! @CR_UK	0.0
context:  post: @TheTeaHound hi, I'm good thanks, melting in this heat today!! How are you? X	0.0
context:  post: REVEALED: 5 Places To Touch A Woman, 3 Ways To Touch Her For Maximum Effect [EXPLICIT CONTENT]  via @TheTrentOnline	0.0
"context:  post: RT @itzkidmarley: And corpers dey earn 19800"""	0.0
"context:  post: ""@JrTrevor: @KanGolmichAel Happy Birthday have a gd 1 and enjoy your day"""	0.0
context:  post: What would your cat name be? #cats	0.0
context:  post: The Body lived up to all their damned hype. #thebody #hex #mpls	0.0
context:  post: Cats have dinosaur eyes.	0.0
context:  post: When you shop at AmazonSmile, Amazon donates 0.5% of the purchase price to Af Wingmoms. Bookmark the link...	0.0
"context:  post: Hey folks - this post has two parts to better help you!
════════ ೋღ ღೋ ═════════
The first part is for those with..."	0.0
"context:  post: WooHoo Crew
&lt;&lt;&lt; Are you a part of our WooHoo Crew yet? &gt;&gt;&gt;
If you want to be a part of our WooHoo Crew then just..."	0.0
context:  post: @minervax Ah ok, thank you I was a bit confused.	0.0
context:  post: If I have to go to 9-5:30 then fine I will, but I refuse to do 8:15-5:30 everyday, I haven't felt this shit and stressed in a long time.	0.0
context:  post: @maeglinhiei @bae_warden @decertatio Oh is that what that yelling was? #LivesInBrisbane	0.0
context:  post: I was just on the @ROADFC website looking to see who @FallenAngel510 is fighting, but can't find the matchup. let's get this guy booked!	0.0
context:  post: @14lbHam Had one before. Not opposed to Ford but I'd probably get another model for now.	0.0
context:  post: @fightcrazy that could happen. But that’s a tough matchup. And she’s got a long recovery first.	0.0
context:  post: About Lastnight.. Me x @thechinanichol @ The Lupe #TourForTheFans Concert. #ATL	0.0
context:  post: #Cancer provides safety and nurture to those they love.	0.0
context:  post: Check out the @Genius #Lit lyric premier!!!	0.0
context:  post: 87% done with The Girl on the Train, by Paula Hawkins: Almost done! freaks me out that th...	0.0
context:  post: Book Review: Hidden by Marianne Curley  #WDDNRewind	0.0
context:  post: Looking for new blogs to follow. Books, Life, Fitness, Food, whatever! Send me your faves or a link to yours!! #bbloggers #bookbloggers	0.0
context:  post: @thalyblack Exactly! Well said. 👏👏👏	0.0
"context:  post: @Briandite What points? That you commend mocking a disabled person? 

@DeanoMartino1"	0.0
"context:  post: .@6thofjun What is it the belief in? 


 @i314159265"	0.0
context:  post: The situation's becoming dire #cliqueart	0.0
context:  post: Akala ko basura, ako lang pala	0.0
"context:  post: But I'm lying

I'm so very far from fine"	0.0
context:  post: @yumekami382 how can you forget O.o this island always moves!	0.0
context:  post: @Shota2021 Creators  spirit	0.0
context:  post: @clc_mako Love you back always!!Keep on smiling (^_-)☆	0.0
context:  post: You guys my heart is soooo full!!!! #crashgallery that was such an amazing episode bahhhhhhhhhhhhhhhhh	0.0
context:  post: @missyeboreyes yea...i mean it's super artistic and amazing craftsmanship. But it's def not for everyday wear	0.0
context:  post: ALSO. I BETTER DO HER NAILS.	0.0
context:  post: #GHCE Like a flood His mercy rains. #GodisNOTDead #GodIsResponsible	0.0
context:  post: We are concerned about party affiliated militant groups. We've talked w/ the parties who expressed their worry. - Amb Carson #GhanaDecides …	0.0
"context:  post: RT jesus_roqs2: Gospel hands 1-2-3-4-5
God loves me 1-2-3-4-5
I have sinned
Jesus died for me
and if I receive him I'm saved
 Gospel hands!…"	0.0
"context:  post: ""You're more likely to die in a car than on a plane!""

Yeah.. Normally cops don't shoot people on planes..

#SandraBland #SamDubose"	0.0
context:  post: Just posted a photo	0.0
context:  post: Each and Every Wednesday !!!! Come out and Turn up !!!! See you there	0.0
"context:  post: Moreeee games
#ChirpOfTheDay"	0.0
"context:  post: DUDE DON'T STAND IN FRONT OF PEOPLE AND ROCK BACK AND FORTH
WHAT THE HECK??"	0.0
context:  post: Finally landed	0.0
"context:  post: @deliciouskek ""how do you know the russians did it""
""well there was no evidence and if a hacker did it there'd be no evidence"""	0.0
"context:  post: @ThePowerfulDean ""A 'please' would go a long way."""	0.0
context:  post: @dbz_swapper like a rational adult that i would assume is fully aware they post vagina on the tl?	0.0
context:  post: @Pushean support kita hu3 GOOD LUCKKKKKK	0.0
"context:  post: altho i really do miss my my shoulder ""balls"" HAHAHAHHAHAH"	0.0
context:  post: really want to read a bookkk	0.0
context:  post: FUCK THAT JAWLINE IS SHARP	0.0
context:  post: my first crush just liked my pic on facebook but like satan could u try...leaving me alone	0.0
context:  post: I HOPE I GET PICKED OMG #UnitedColorsOfSummer2016	0.0
context:  post: Royal baby spends first night at home; now the guessing game over her name begins: LONDON—Princess Charlotte h...	0.0
context: place name: nice, event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist.  post: @OttoTheGreatPug @PugNamedFinn Very nice smile Otto! #happiness	0.0
context:  post: @BBGossip LOL Nobody cares? Poor Veronica! ;-)	0.0
"context:  post: Miss nyo na ba magpatrend ng tagline ng McRis?
😊💛"	0.0
"context:  post: That epic bomba hahaha

MCRIS TEAM UNBREAKABLE"	0.0
"context:  post: @TeamMcRisOFC naiisip kong umuwi ;(((((((((( 

TEAM MATATAG MCRIS"	0.0
context:  post: @leigh_finch aww thanks Leigh!!	0.0
context:  post: I'm not gonna run out of clothes for college because I have a washing machine!	0.0
context:  post: Both the harlequins kits today please 😍🔥🔥	0.0
context:  post: Tonight I'm lit at #Elleven45 🔥🔥 S/o the homie fetti_g_promotions 💣 We in there!!! #JamesBond…	0.0
"context:  post: 🚨CALLING ALL ARTIST🚨 #Tonight 
Showcase with #Streets945Radio 🔥
START TIME 10PM!! CEPHORA…"	0.0
context:  post: NO #CEPHORALOUNGE TONIGHT😔	0.0
context:  post: #NewMusic 1862 by @VitoBrown ft Tha Bank Artists coming November2016 #stayTuned #comingsoon #indymusic #indyartists	0.0
context:  post: (((Freestyle Mix))) by @TriniHeat22 backstage @fillmoress  #DJ #hiphop #indiemusic #dmv	0.0
"context: organization name: war, organization description: White Aryan Resistance (WAR) is a large, Arkansas-based white supremacist prison gang. They borrowed their name from California white supremacist Tom Metzger, who invented it in the 1980s for his own group. The main symbol of the Arkansas gang is an elaborate pyramid tattoo divided into nine 'bricks.' Gang members are allowed to fill in the 'bricks' of the tattoo with rank symbols as they achieve them. One 'brick' also usually contains the runic lettering for 'skinhead' and the numeric symbol 14/88. Outside the pyramid, the WAR tattoo features the initials WAR, each letter accompanied byswastikas. Runic letters for 'WAR', SS lightning bolts, and the numeric symbol 14/88 will often appear below the pyramid.  post: #NewVideo by @PrettyLek7 ""WAR"" coming soon!! #PressPlay ~  ~ #Follownow #indiemusic #nyhiphop"	0.0
context:  post: @ladygaga New @EMF_BLACK  'Staring At The Sky' Feat. Nicole McClair-Lewis '	0.0
context:  post: losangelesconfidential got jokes #allmyshitbumplikeCraigMacksFace 😩😩😩	0.0
context:  post: @MeekMill #standup dope record	0.0
context:  post: @WWEAdamRose  Ive changed my profile pic to me in my #ExoticExpress shirt  and my bunny  whispered #DontBeALemonBeARosebud	0.0
context:  post: @WWEDanielBryan  You are a true inspiration, Thanks for being AWESOME  ;) #RawPreShow #ThankYouDanielBryan	0.0
context:  post: @FWEWrestling @NickJacksonYB Crucial!!!!	0.0
context:  post: Facebook shows off its virtual reality  #TechnoNews	0.0
context:  post: The Warcraft movie: one of the most successful stinkers of all time  #TechnoNews	0.0
context:  post: Apple complains Amazon's US site is selling fake products  #TechnoNews	0.0
context:  post: I aint working till I'm fucking 70 you greedy, savage, brutal, hypocritical, heartless, self enriching, noncy bunch of cunts !! OVER !!!	0.0
context:  post: @fifi_j Thanks Fi x	0.0
context:  post: @lovemychris are you saying that Guliani brought the twin towers down.. 😂	0.0
context:  post: @lifehacks @pfleming13 this is funny bc its so true	0.0
context:  post: My life has changed a lot in the past few months and I love where it's going	0.0
context:  post: Cant wait till the 10th. Looking forward to a little break from sm	0.0
context:  post: @0xfox your!!!!! Hair!!!!!! I love	0.0
context:  post: I've spent $42 on pie today please stop me	0.0
context:  post: @ImTrashTBH Braille would be very proud	0.0
context:  post: @styIe89 @aprilkepners ? Our GC is called tense snakes yeah	0.0
context:  post: @wegotbadblood join our gc xxxxxxxxxx u'd like it	0.0
context:  post: She said she doesn't have a new album coming out this year and she's taking a break. Releasing a greatest hits album wouldn't be hard.	0.0
context:  post: Great day @britishlibrary starting to develop education workshops for #MagnaCarta exhibition- thanks @julianpharrison for fascinating talk	0.0
context:  post: Final point: 'There's a place for poetry in the world, so there should be a place for it in newspapers.' - @suzifeay #NewToNext	0.0
"context:  post: 11 people shared 6 Nobel prizes this year. All men. Not one woman.

The probability by random chance of this ocurring is 1 out of 2048."	0.0
context:  post: @YouTubersRMyLyf oh my god yes!!! ♡.♡	0.0
context:  post: why am I like this	0.0
context:  post: white haze	0.0
"context:  post: #ICEBEE🎤 #KasaHariLevel Live🔛📻#Adom1063Fm

🏡@popeskinnyGH ✴@DJWOB3TE42✴@aiowa05 

🙌#NoSize🙌"	0.0
context:  post: Meet @REKXBOIZ &amp; @rekxgirlz live Today @kasahariLEVEL with @popeskinnyGH &amp; @DJWOB3TE42 on @Adom1063fm 7pm!	0.0
"context:  post: 📻#Adom1063Fm 

📢📢📢#KasaHariLevel🎤
📢📢📢#KasaHariLevel🎤

👨@popeskinnyGH✴@DJWOB3TE42✴@aiowa05 

🙌#NoSize🙌#NoSize🙌🙌🙌 #TuneIn📻!"	0.0
"context:  post: i'm a pillar of my community.

ask anyone"	0.0
context:  post: Beautiful Ear Muffs	0.0
context:  post: you may wanna take shelter. you know how wicked i am in my angelic form. this will get ugly.	0.0
context:  post: how much money would it take to get you to read this entire comment section	0.0
context:  post: YOU'RE GODDAMN RIGHT IT'S AMERICA'S GAME OF THE WEEK	0.0
context:  post: @nasboat PISS alert	0.0
context:  post: The Adrian Saunders Report is out!  Stories via @marcobardus	0.0
context:  post: Should you befriend an unsuccessful entrepreneur? | LinkedIn	0.0
context:  post: The Cultural Revolution Businesses Cannot Afford to Ignore | LinkedIn	0.0
context:  post: @AKGlass Good morning, even if it was meant to be just to a friend, she should've never did what she did. Shameful..	0.0
context:  post: @scousebabe888 &lt;3	0.0
context:  post: @EtrnlSharonTate @Criterion I miss Sharon...badly. She should still be here..Damn you Manson!! 😡😡😔😔	0.0
"context:  post: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Heaven there is no beer - @AtongoZimba
💻 @adisababa11 @krxtytettehgh
#Fitness4Peace"	0.0
"context:  post: 🔛Air 🔥Blazing🔥 

⚽#AyarigatedSports⚽ Good4U

🏡#OfieKwanso🚗 👉@jerryjustice🇽@DjOboadie
 
👨@jerryjustice✴@ttbanafo✴@aiowa05✴@adisababa11"	0.0
"context:  post: (((On Air))) #AdomAfroMix w/ @papabillsGh
#NP▶️Taste the Money - @PsquareFansPage
💻 @adisababa11 @krxtytettehgh
#Fitness4Peace"	0.0
context:  post: i still dont know what magcon is oops	0.0
context:  post: bish im ded	0.0
context:  post: trying to get your sunshines notice you is like climbing a mountain, it feels like forever but youll get to the top sooner or later	0.0
context:  post: Tuning into your body (eyes open or closed): Bring awareness to your body.  Take a few long slow breaths, really feel your body, listen...	0.0
context:  post: The latest Reflecting-the-Inner-Muse Daily!  Thanks to @gassho #reiki #meditation	0.0
"context:  post: With some, we’re certain our hearts must have been acquainted, long before we ever met them. ~Shakieb Orgunwell
Art: Charlotte Atkinson"	0.0
context:  post: @SsoSso_1004 (つー￣) Have a GoOd NiGhT/DaY aNd TaKe CaRe! (^_・人) You So Young FIGHTING!!! Ｏ(≧∇≦)Ｏ	0.0
context:  post: @geonil2 (つㅅÓ) Have a GoOd DaY/NiGhT aNd TaKe CaRe! (▔^▔人) ★★★박건일 &amp; SUPERN✪VA FIGHTING!★★☆ ฅ•᎑•ฅ Pray For A Better T0mOrRow~~~~v^-^v	0.0
context:  post: @geonil2 @chyh1202 @Sj861117sj @anankwangdayo @RomeoSM2123 @xornjsz1 .｡*･.｡*(〃´∀｀)･.｡*･.｡ ❝Start every day with a sm:)e &amp; get it over with.❞	0.0
context:  post: Orin Hatch is speaking at Muhammad Ali's funeral......hmmmm interesting. #MuhammadAli	0.0
context:  post: If I quit now, I will be back to where I started, &amp; when I started I was desperately wishing to be where I am now. - Unknown #quote	0.0
context:  post: Love football b/c it's the only time my hubby and sons don't talk to me.....yayyyyy! #goeagles!	0.0
context:  post: Having a few people message me how much they love @MacyGraysLife's new song with Ariana. Hopefully this inspires people to check out her LPs	0.0
context:  post: So glad the US election is almost over and we can start focusing on more important things like if Beyoncé is going to win a AOTY Grammy.	0.0
context:  post: @Bren_nerB yeah lol thought it was just yearly but turns out it's more often	0.0
context: organization name: war, organization description: White Aryan Resistance (WAR) is a large, Arkansas-based white supremacist prison gang. They borrowed their name from California white supremacist Tom Metzger, who invented it in the 1980s for his own group. The main symbol of the Arkansas gang is an elaborate pyramid tattoo divided into nine 'bricks.' Gang members are allowed to fill in the 'bricks' of the tattoo with rank symbols as they achieve them. One 'brick' also usually contains the runic lettering for 'skinhead' and the numeric symbol 14/88. Outside the pyramid, the WAR tattoo features the initials WAR, each letter accompanied byswastikas. Runic letters for 'WAR', SS lightning bolts, and the numeric symbol 14/88 will often appear below the pyramid.  post: @gutekinderstube ich bin auch so eine, Geburt vom 2. Kind war das 1. Mal, da war Löwenjunge 3,5 Jahre @halbesachenblog @Grummelmama	0.0
context:  post: Danke für die Erinnerungsmail zur #denkst @zwillingswelten und @IchlebeJetzt1 - wie könnten wir das denn vergessen? 😍 #Vorfreude	0.0
context:  post: @Murmelmum mein Papa denkt da auch immer als einziger dran 😂	0.0
context:  post: @Naturallyfoxy Lol	0.0
context:  post: No such thing. Theyre shutting houses down near Eastover and they redid the Stanton Rd area in some places	0.0
context:  post: Tires? On a train?	0.0
context:  post: if this ain't me	0.0
context:  post: fun thoughts with liberty: wanting to die bc I am completely worthless	0.0
context:  post: ...okay Tyler what the fuCK	0.0
context:  post: See a woman walking on the street? Leave her alone. See a woman sitting on a bench? Leave her alone. See a woman shopping? Leave her alone.	0.0
context:  post: I give myself 8/10 for today’s #poachies #breakfastBetweenArt	0.0
context:  post: @Artandmylife *pats gently* and respectfully	0.0
context:  post: @savannah_32_ ihy	0.0
context:  post: cool #meninist shirts for you and your squad!!!1!1!	0.0
context:  post: pickup line: i lost my phone number can i have your mom’s	0.0
context:  post: I posted a new photo to Facebook	0.0
context:  post: Today: Scottsdale, AZ - Jun 26 at 100 Proof	0.0
context:  post: It's pretty simple, You find a good chick YOU BETTER KEEP HER, especially these days!! 󾭞 #Fact #POW	0.0
context:  post: @KureijiKvakva Beautiful ✽(′ᵕ ‵ *)✽ ! ♡⃛	0.0
context:  post: @AutumnArashi Hello! Sorry for not getting back to you sooner. This is another one of those funny questions that I don't wanna (cont.)	0.0
context:  post: @masaki_bump そうかも(´Д` )ww ♡⃛	0.0
context:  post: NEW PICS!!💚💕🌟•°•°Amazing B O T T O M •°•°🔥🔥🔥 Sexy Star 🔥🔥🔥	0.0
"context:  post: ♥❣ 💘 💋💋 Exotic Redbone Crystal the Doll ♥❣ 💘 💋""BRAND NEW****"	0.0
context:  post: :-):-) NEW PICS***Big Booty Beauty***Thick &amp; Sexy***	0.0
context:  post: @leetrinhh I don't know what he's doing.	0.0
context:  post: everyone's kd is trash.	0.0
context:  post: All the times I watched Hercules and I barely noticed they say that.	0.0
context:  post: 🗣🗣🗣 STOP BEING FAKE DEEP. STOP FAKE CARING ABOUT SHIT FOR RETWEETS!!!! Call your family. Be a better friend. Get offline.	0.0
"context:  post: ""A little sleep a little slumber a little folding of the hands to rest &amp; poverty will come on you like a thief &amp; scarcity like an armed man"""	0.0
context:  post: 2 more weeks till I am back in @StillZim arms 😜Life is about to be sweeter.😍	0.0
"context:  post: #Job #NewYork (USA-NY-Bellport) Temporary Sales Associate: **Temporary Sales Associate**

+  **..."	0.0
"context:  post: #Job #NewYork body rub specialist for hire: Hiring BRS and a supervisor paid daily
Fun environment
No experie..."	0.0
context:  post: #Job #NewYork (USA-NY-New York) Securities, Asian Credit Trading, Analyst/Associate, New York: This role invo...	0.0
context:  post: @PaulSClair_ Allahumma	0.0
context:  post: @hoseokjumg @whxliens @__iprkchim asek	0.0
"context:  post: @amexthyst_ 

""Tahan tanganmu. Biar kubaca isinya."" ujar Eugéne dengan tenang, menyeringai, dan mengambil surat bekas remasan tangan sang +"	0.0
context:  post: #Job #Austin *___* Looking for someone to help me to carry warehouse boxes off the moving truck.$640/cash pay...	0.0
context:  post: #Job #Austin (USA-TX-Austin) Customer Service Representative: A large healthcare network in the North Austin ...	0.0
context:  post: #Job #Austin Construction Estimator and Software Specialist: TX-Austin, In Austin, one of the hottest technol...	0.0
"context:  post: me: I should do something productive..

me: [watches spongebob for 2 hours and laughs for 30 minutes over kamukoma as the fun song episode]"	0.0
"context:  post: ""I even... i love.. Your two zipper shoes...."""	0.0
context:  post: 好きなCPには幸せになって欲しいです	0.0
context:  post: TW: trucks	0.0
context:  post: [breaks the coffin]	0.0
"context:  post: I cant beleive Erin spent Ayato's bday buying kou merch that Ore-sama is going to be FURIOUS
@eributt"	0.0
context:  post: Remember when you were little and you'd fall on the trampoline and everyone would keep jumping so you couldn't get back up? That's college.	0.0
context:  post: johnny depp was ridiculously hot in cry baby dam	0.0
context:  post: 君と夏の終わり・・・将来の夢・・・大きな希望忘れない・・・*+:｡.｡ ｡.｡:+* .｡*ﾟ+.*.｡ ﾟ+..｡*ﾟ+ .｡ﾟ+..｡ﾟ+. .｡ﾟ	0.0
"context:  post: @Jweaver_00 yome ciero Cojer ala Ali Tmak @Ali_Tmak
."	0.0
"context:  post: @Mexican_Block megusta Mucho esta Ali Tmak @Ali_Tmak
."	0.0
"context:  post: @Mexican_Block Amise mease Celes Gusta la  Verga Guey
."	0.0
context:  post: Did she really just say this? Lois Lerner ring a bell?	0.0
context:  post: @4f52de8ce59b4fc @Cj4Trump @Gender_Crusader @AndyKirn nahh. I leave that to you crack head pedophiles on the left.   Fetch me some pizza	0.0
"context:  post: @2016Republic The term ""crack addict"" comes to mind."	0.0
context:  post: If you need me, I'll be in bed recovering from the worst day ever	0.0
context:  post: @ADF0709 Noah (and me too actually) is wondering if that gubernatorial debate thing has passed or if it's due Friday	0.0
context:  post: Okay but like....... I would listen to Regina spektor and Ben folds sing a cookbook..........	0.0
context:  post: @CoralieVrxx ahh thank u :')	0.0
context:  post: my nonna actually roasts me lmao italians r so brutal	0.0
context:  post: @GamingGetsWeird stay at the drawing board	0.0
context:  post: Vídeos vía la army en instagram🙈.	0.0
context:  post: soy muy fan de notes	0.0
context:  post: muchísimas felicidades bb @RogerCorbalan😚💃🏽🎉	0.0
context:  post: A new favorite: MIXING INTO THE SUMMER SOCA QUICK MIX! by @larry_jordan  on #SoundCloud	0.0
context:  post: Thinking	0.0
"context: date: 2015, event name: hypercacher kosher supermarket siege, event description: On 9 January 2015, Amedy Coulibaly, armed with a submachine gun, an assault rifle, and two Tokarev pistols, entered and attacked a Hypercacher kosher supermarket in Porte de Vincennes in Paris, France. There, Coulibaly murdered four Jewish hostages and held fifteen other hostages during a siege in which he demanded that the Kouachi brothers not be harmed. The siege ended when police stormed the supermarket, killing Coulibaly. The attack and hostage crisis occurred in the wake of the Charlie Hebdo shooting two days earlier, and concurrently with the Dammartin-en-Goële hostage crisis in which the two Charlie Hebdo gunmen were cornered. n 16 December 2020, 14 accomplices to both the Jewish supermarket attack and the Charlie Hebdo shooting, including Coulibaly's former partner Hayat Boumeddiene, were convicted. At that time, three of the accomplices, including Bouddiene, had not been captured and were tried in absentia. event name: nice stabbing, event description: On 3 February 2015, three soldiers, guarding a Jewish community center in Nice, France, were attacked with a knife by Moussa Coulibaly, a lone-wolf terrorist. event name: international holocaust cartoon competition, event description: International Holocaust Cartoon Contest was a 2006 cartoon competition sponsored by the Iranian newspaper Hamshahri, to denounce what it called 'Western hypocrisy on freedom of speech'. The event was staged in response to the Jyllands-Posten Muhammad cartoons controversy. Several public figures, including the United States State Department, the Israeli Foreign Ministry, and United Nations Secretary General Kofi Annan strongly criticized the contest. In January 2015, in the wake of the Charlie Hebdo shooting and the magazine's subsequent decision to publish further cartoons of Muhammad, the Iranian House of Cartoon and the Sarcheshmeh Cultural Complex in Iran announced that they would be sponsoring The 2nd International Holocaust Cartoons Contest. Selected cartoons were exhibited in Tehran beginning on May 14, 2016. event name: charlie hebdo shooting, event description: On 7 January 2015, at about 11:30 a.m. CET local time, two French Muslim brothers, Saïd and Chérif Kouachi, forced their way into the offices of the French satirical weekly newspaper Charlie Hebdo in Paris. Armed with rifles and other weapons, they killed 12 people and injured 11 others. The gunmen identified themselves as belonging to the Islamic terrorist group al-Qaeda in the Arabian Peninsula, which took responsibility for the attack. Several related attacks followed in the Île-de-France region on 7–9 January 2015, including the Hypercacher kosher supermarket siege, where a terrorist killed four Jewish people. France raised its Vigipirate terror alert and deployed soldiers in Île-de-France and Picardy. A major manhunt led to the discovery of the suspects, who exchanged fire with police. The brothers took hostages at a signage company in Dammartin-en-Goële on 9 January and were shot dead when they emerged from the building firing. On 11 January, about two million people, including more than 40 world leaders, met in Paris for a rally of national unity, and 3.7 million people joined demonstrations across France. The phrase Je suis Charlie became a common slogan of support at rallies and on social media. The staff of Charlie Hebdo continued with the publication, and the following issue print ran 7.95 million copies in six languages, compared to its typical print run of 60,000 in French only. Charlie Hebdo is a publication that has always courted controversy with satirical attacks on political and religious leaders. It published cartoons of the Islamic prophet Muhammad in 2012, forcing France to temporarily close embassies and schools in more than 20 countries amid fears of reprisals. Its offices were firebombed in November 2011 after publishing a previous caricature of Muhammad on its cover. On 16 December 2020, 14 people who were accomplices to both the Charlie Hebdo and Jewish supermarket attackers were convicted. However, three of these accomplices were still not yet captured and were tried in absentia. event name: copenhagen shootings, event description: On 14–15 February 2015, three separate shootings occurred in Copenhagen, Denmark. In total, two victims and the perpetrator were killed, while five police officers were wounded. he first shooting took place on 14 February at a small public afternoon event called 'Art, Blasphemy and Freedom of Expression' at the Krudttønden cultural centre, where an armed gunman killed one civilian who tried to stop him and wounded three police officers. 30 to 40 people attended the event, amongst whom were the Swedish artist Lars Vilks, who was among the key speakers, and François Zimeray, Ambassador of France in Denmark, who opened the seminar with his speech just before the attack took place. Vilks is often described as the main target because of his drawings of Muhammad. The second shooting took place later that night (after midnight, and, therefore, on the 15th), outside the city's Great Synagogue in Krystalgade. A gunman killed a young Jewish man on security duty during a bat mitzvah celebration, and wounded two police officers. Later that morning near Nørrebro station, police tracking the suspect shot and killed a man, after he opened fire on them while he attempted to enter a residential building under police surveillance. The man was identified as Omar Abdel Hamid El-Hussein, who police said was responsible for both attacks.  post: Favorited ""IMAS 2015 SOCA START""  by @Larry_Jordan"	0.0
context:  post: #XFactor @SimonCowell @sinittaofficial @JackieSCOTLAND5  Um not a good start sorry but no seat X	0.0
context:  post: 🌴#ShoutOut🌞❁╬➛@sherehaan @Polethf_Angels @407Dank @MrLachris @pamuk58 @Gamma_Monkey @nora_christy @ucobudo @greensboro_nc	0.0
context:  post: @june_007stew	0.0
context:  post: The Snake	0.0
context:  post: Tonota❤	0.0
context:  post: I don't do well under threats	0.0
context:  post: no les pasa que quisieran un ianthony moans ah re pajera era la chabona perdon sres	0.0
context:  post: QUE CRACK SOS DRIUSSI	0.0
context:  post: mi hermana esta viendo la guardia del leon y no me deja poner el partido nena sacame esos bichos sarnosos que juega river	0.0
context:  post: Just uploaded a new tutorial on how to be a country star on wearefivesos	0.0
context:  post: When yo tryna  be a snake like yo girlfriend	0.0
context:  post: This is disgusting jfc can't you respect his privacy 😡😒	0.0
context:  post: @KimPiggie @KOlusola lol.   Now its stuck in mine	0.0
context:  post: @BrittanyHeise I wouldn't know how to duplicate the creation	0.0
context:  post: No longer am I apologizing for being different, cause I'm differently beautiful,  and I just hope one day you can accept me for all I am	0.0
"context:  post: ""...Ignite is NOT canceled. However, it doesn't say whether or not its being rescheduled or moved to another city."" If a tree falls..."	0.0
context:  post: @ewanbuckingham yesd it doe&amp;	0.0
context: slur name: 13, slur description: The number 13 is a numeric symbol for the Aryan Circle, the large Texas-based racist prison gang. Substituting letters for numbers, 1 and 3 equals A and C, i.e., AC or Aryan Circle. From this derive several variants, such as 113% for '100% Aryan Circle,' or 136 for 'Aryan Circle Forever.'  post: Chip Kelly has two years and roughly $13 million left on his contract. He doesn't need another job.	0.0
context:  post: @kilcherfrontier Hi Charlotte! We're going to miss you as well. Hope you're all  staying warm,Be safe.❤Kilcher's #AlaskaTLF  You're so Sweet	0.0
context:  post: @WhaleyKarey @BenRobinsonChef @BelowDeck @capthlr @Andy @Kate_Chastain he's awesome, and ut rite, the accent! I'd work with him. #belowdeck	0.0
context:  post: 😄👍😄👍😄👍😄👍	0.0
context:  post: How To Tell If A Vitamin Is Natural or Synthetic ~ Here are 5 Steps To Identify The Ingredients On A Vitamin Label ~	0.0
context:  post: Quick download on what scientists learned about #Longevity by studying the blood of a woman who lived to be 115.	0.0
context:  post: The American Parasite 250 Millions Americans affec:  via @YouTube	0.0
context:  post: @nicolaamies2 Nope.. we had Kid Rock for the stadium shows only.. really enjoyed him !!	0.0
